district,plot_number,geometry,lutheran_density,orthodox_density,total_density,estate_income,business_income,salary_pension_income,total_income,total_income_log
Saunalahti,16,POINT (593770.3657965332 6733439.749899127),3.3945,0.5475,3.942,3.0,0.0,0.0,3.0,1.0986
Saunalahti,16,POINT (593770.3657965332 6733439.749899127),3.3945,0.5475,3.942,0.0,0.0,33.0,33.0,3.4965
Saunalahti,16,POINT (593770.3657965332 6733439.749899127),3.3945,0.5475,3.942,0.0,0.0,1.0,1.0,0.0
Saunalahti,2,POINT (593879.1241809971 6733244.950957789),8.0822,1.3036,9.3858,0.0,0.0,2.0,2.0,0.6931
Saunalahti,3,POINT (593861.0456263674 6733313.521137781),9.3298,1.5048,10.8346,0.0,0.0,2.0,2.0,0.6931
Saunalahti,4,POINT (593768.7916629956 6733208.325526147),3.1373,0.506,3.6433,0.0,0.0,2.0,2.0,0.6931
Saunalahti,6,POINT (593752.1266658929 6733266.275681549),5.5939,0.9022,6.4962,,,,,
Saunalahti,7,POINT (593742.0513945532 6733300.679901276),4.5476,0.7335,5.281,,,,,
Saunalahti,None,POINT (593813.1311367189 6733281.941896885),7.8148,1.2604,9.0752,,,,,
Valli, 105,POINT (594548.3769993773 6731779.145569854),57.7509,4.6245,62.3754,,,,,
Valli, 107,POINT (594560.1437166287 6731837.334765945),76.4038,6.6884,83.0923,,,,,
Valli, 132,POINT (594824.5301822715 6731742.660558673),33.157,2.9164,36.1632,,,,,
Valli, 30,POINT (594661.6253439412 6732044.200202976),98.1224,17.0122,115.6389,,,,,
Valli, 32,POINT (594696.0317053453 6732098.139481459),79.3068,15.1882,94.962,,,,,
Valli, 41,POINT (594788.2763878723 6732014.894356237),59.435,11.2178,70.9092,,,,,
Valli, 48,POINT (594704.1833524239 6732179.482491928),65.1999,10.6289,76.2853,,,,,
Valli, 91,POINT (594436.2421127704 6731933.805910652),48.0889,5.1005,53.1895,,,,,
Valli,1,POINT (594438.8603141848 6732187.012901059),50.3515,1.8663,53.1162,0.0,0.0,3.0,3.0,1.0986
Valli,1,POINT (594438.8603141848 6732187.012901059),50.3515,1.8663,53.1162,0.0,0.0,1.0,1.0,0.0
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,18.0,300.0,0.0,318.0,5.7621
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,10.0,10.0,2.3026
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,3.0,3.0,1.0986
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,1.0,1.0,0.0
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,1.0,1.0,0.0
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,1.0,1.0,0.0
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,3.0,3.0,1.0986
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,30.0,30.0,3.4012
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,3.0,3.0,1.0986
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,3.0,3.0,1.0986
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,2.0,2.0,0.6931
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,2.0,2.0,0.6931
Valli,10,POINT (594498.1546222963 6732139.067032295),84.0074,7.4617,92.5257,0.0,0.0,8.0,8.0,2.0794
Valli,100,POINT (594461.5698022895 6731872.125976231),52.3454,5.5614,57.9068,,,,,
Valli,101,POINT (594451.418812504 6731888.858289838),52.3454,5.5614,57.9068,,,,,
Valli,102,POINT (594560.1437166287 6731837.334765945),76.4038,6.6884,83.0923,,,,,
Valli,103a,POINT (594597.095800607 6731771.516549901),65.7297,5.0235,70.7686,,,,,
Valli,104,POINT (594548.3769993773 6731779.145569854),57.7509,4.6245,62.3754,,,,,
Valli,106,POINT (594527.6162204365 6731799.502008381),61.2559,5.2731,66.529,5.0,16.0,0.0,21.0,3.0445
Valli,106,POINT (594527.6162204365 6731799.502008381),61.2559,5.2731,66.529,0.0,6.0,0.0,6.0,1.7918
Valli,106,POINT (594527.6162204365 6731799.502008381),61.2559,5.2731,66.529,0.0,0.0,2.0,2.0,0.6931
Valli,108,POINT (594698.0185626907 6731944.846173318),93.1931,13.4278,106.826,,,,,
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,9.0,36.0,0.0,45.0,3.8067
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,12.0,0.0,12.0,2.4849
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,0.0,2.0,2.0,0.6931
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,0.0,3.0,3.0,1.0986
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,0.0,2.0,2.0,0.6931
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,0.0,1.0,1.0,0.0
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,0.0,5.0,5.0,1.6094
Valli,109,POINT (594721.0097991508 6731927.284398301),87.1518,11.4898,98.8364,0.0,0.0,1.0,1.0,0.0
Valli,11,POINT (594521.3155015293 6732158.374366037),87.4313,7.9441,96.5266,7.0,0.0,0.0,7.0,1.9459
Valli,11,POINT (594521.3155015293 6732158.374366037),87.4313,7.9441,96.5266,0.0,0.0,17.0,17.0,2.8332
Valli,11,POINT (594521.3155015293 6732158.374366037),87.4313,7.9441,96.5266,0.0,0.0,15.0,15.0,2.7081
Valli,11,POINT (594521.3155015293 6732158.374366037),87.4313,7.9441,96.5266,0.0,0.0,1.0,1.0,0.0
Valli,11,POINT (594521.3155015293 6732158.374366037),87.4313,7.9441,96.5266,0.0,0.0,1.0,1.0,0.0
Valli,110,POINT (594742.1755101576 6731914.219658697),80.0697,9.7774,90.0251,,,,,
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,20.0,0.0,20.0,40.0,3.6889
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,0.0,75.0,75.0,4.3175
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,0.0,1.0,1.0,0.0
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,8.0,0.0,8.0,2.0794
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,6.0,0.0,6.0,1.7918
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,0.0,10.0,10.0,2.3026
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,0.0,1.0,1.0,0.0
Valli,111,POINT (594762.6864440688 6731894.55104432),80.0697,9.7774,90.0251,0.0,0.0,2.0,2.0,0.6931
Valli,112,POINT (594731.9219623005 6731870.14212605),87.9061,9.5117,97.5634,0.0,0.0,14.0,14.0,2.6391
Valli,113,POINT (594693.7822673011 6731886.719997264),94.0615,9.8787,104.0665,4.0,35.0,0.0,39.0,3.6636
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,21.0,0.0,0.0,21.0,3.0445
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,25.0,0.0,25.0,3.2189
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,2.0,2.0,0.6931
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,1.0,1.0,0.0
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,25.0,25.0,3.2189
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,18.0,18.0,2.8904
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,2.0,2.0,0.6931
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,1.0,1.0,0.0
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,2.0,2.0,0.6931
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,2.0,2.0,0.6931
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,1.0,1.0,0.0
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,1.0,1.0,0.0
Valli,114,POINT (594668.849584693 6731906.062031359),100.8733,11.3543,112.3496,0.0,0.0,1.0,1.0,0.0
Valli,115,POINT (594696.4971862786 6731915.757622395),95.2367,10.9646,106.3501,,,,,
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,3.0,3.0,1.0986
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,4.0,4.0,1.3863
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,1.0,1.0,0.0
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,116,POINT (594826.9188117747 6731859.089219282),52.4824,6.1603,58.7915,0.0,0.0,2.0,2.0,0.6931
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,40.0,0.0,40.0,3.6889
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,10.0,0.0,0.0,10.0,2.3026
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,2.0,2.0,0.6931
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,117,POINT (594794.1203956467 6731837.578312761),59.1596,6.3572,65.6681,0.0,0.0,1.0,1.0,0.0
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,9.0,0.0,0.0,9.0,2.1972
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,7.0,0.0,7.0,1.9459
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,10.0,0.0,10.0,2.3026
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,0.0,3.0,3.0,1.0986
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,0.0,2.0,2.0,0.6931
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,0.0,1.0,1.0,0.0
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,0.0,2.0,2.0,0.6931
Valli,118,POINT (594660.036339086 6731863.823726777),96.3195,8.9992,105.3855,0.0,0.0,1.0,1.0,0.0
Valli,119,POINT (594693.0798549352 6731838.351265364),85.5421,7.8145,93.4669,9.0,35.0,0.0,44.0,3.7842
Valli,119,POINT (594693.0798549352 6731838.351265364),85.5421,7.8145,93.4669,0.0,0.0,3.0,3.0,1.0986
Valli,12,POINT (594532.3973795157 6732181.541849508),82.0357,6.5897,89.8012,,,,,
Valli,120,POINT (594715.523373447 6731822.819497369),85.5421,7.8145,93.4669,7.0,0.0,0.0,7.0,1.9459
Valli,120,POINT (594715.523373447 6731822.819497369),85.5421,7.8145,93.4669,0.0,5.0,0.0,5.0,1.6094
Valli,120,POINT (594715.523373447 6731822.819497369),85.5421,7.8145,93.4669,0.0,0.0,1.0,1.0,0.0
Valli,120,POINT (594715.523373447 6731822.819497369),85.5421,7.8145,93.4669,0.0,12.0,0.0,12.0,2.4849
Valli,120,POINT (594715.523373447 6731822.819497369),85.5421,7.8145,93.4669,0.0,0.0,2.0,2.0,0.6931
Valli,120,POINT (594715.523373447 6731822.819497369),85.5421,7.8145,93.4669,0.0,0.0,3.0,3.0,1.0986
Valli,121,POINT (594698.4329619752 6731795.398837064),77.7182,6.7319,84.5543,5.0,0.0,22.0,27.0,3.2958
Valli,121,POINT (594698.4329619752 6731795.398837064),77.7182,6.7319,84.5543,0.0,0.0,1.0,1.0,0.0
Valli,121,POINT (594698.4329619752 6731795.398837064),77.7182,6.7319,84.5543,0.0,0.0,1.0,1.0,0.0
Valli,122,POINT (594680.3835382625 6731807.674562141),79.9664,6.6879,86.7379,5.0,10.0,0.0,15.0,2.7081
Valli,122,POINT (594680.3835382625 6731807.674562141),79.9664,6.6879,86.7379,0.0,0.0,4.0,4.0,1.3863
Valli,123,POINT (594652.5010459066 6731826.515918417),89.3235,7.789,97.1785,4.0,0.0,4.0,8.0,2.0794
Valli,123,POINT (594652.5010459066 6731826.515918417),89.3235,7.789,97.1785,0.0,0.0,6.0,6.0,1.7918
Valli,123,POINT (594652.5010459066 6731826.515918417),89.3235,7.789,97.1785,0.0,0.0,4.0,4.0,1.3863
Valli,124,POINT (594622.4825029549 6731842.801471289),88.311,7.6164,95.9704,3.0,0.0,5.0,8.0,2.0794
Valli,124,POINT (594622.4825029549 6731842.801471289),88.311,7.6164,95.9704,0.0,0.0,1.0,1.0,0.0
Valli,124,POINT (594622.4825029549 6731842.801471289),88.311,7.6164,95.9704,0.0,0.0,1.0,1.0,0.0
Valli,125,POINT (594636.5822956888 6731857.918275739),96.0543,8.8862,104.9841,1.0,0.0,1.0,2.0,0.6931
Valli,126,POINT (594743.8690623236 6731801.305378996),68.1751,6.4034,74.7131,13.0,0.0,7.0,20.0,2.9957
Valli,126,POINT (594743.8690623236 6731801.305378996),68.1751,6.4034,74.7131,0.0,0.0,22.0,22.0,3.091
Valli,126,POINT (594743.8690623236 6731801.305378996),68.1751,6.4034,74.7131,0.0,0.0,1.0,1.0,0.0
Valli,126,POINT (594743.8690623236 6731801.305378996),68.1751,6.4034,74.7131,0.0,0.0,2.0,2.0,0.6931
Valli,126,POINT (594743.8690623236 6731801.305378996),68.1751,6.4034,74.7131,0.0,0.0,1.0,1.0,0.0
Valli,126,POINT (594743.8690623236 6731801.305378996),68.1751,6.4034,74.7131,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,12.0,0.0,0.0,12.0,2.4849
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,8.0,0.0,8.0,2.0794
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,13.0,13.0,2.5649
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,10.0,0.0,10.0,2.3026
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,2.0,2.0,0.6931
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,2.0,2.0,0.6931
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,10.0,10.0,2.3026
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,1.0,1.0,0.0
Valli,127,POINT (594771.0866951932 6731781.450825838),55.8825,5.206,61.2183,0.0,0.0,2.0,2.0,0.6931
Valli,128,POINT (594758.7067382687 6731750.62307407),52.0051,4.4409,56.5517,4.0,0.0,100.0,104.0,4.6444
Valli,128,POINT (594758.7067382687 6731750.62307407),52.0051,4.4409,56.5517,0.0,0.0,1.0,1.0,0.0
Valli,128,POINT (594758.7067382687 6731750.62307407),52.0051,4.4409,56.5517,0.0,0.0,2.0,2.0,0.6931
Valli,128,POINT (594758.7067382687 6731750.62307407),52.0051,4.4409,56.5517,0.0,2.0,0.0,2.0,0.6931
Valli,128,POINT (594758.7067382687 6731750.62307407),52.0051,4.4409,56.5517,0.0,0.0,3.0,3.0,1.0986
Valli,129,POINT (594731.4928542832 6731770.553263662),64.7915,5.5416,70.4431,11.0,0.0,0.0,11.0,2.3979
Valli,129,POINT (594731.4928542832 6731770.553263662),64.7915,5.5416,70.4431,0.0,0.0,15.0,15.0,2.7081
Valli,129,POINT (594731.4928542832 6731770.553263662),64.7915,5.5416,70.4431,0.0,0.0,3.0,3.0,1.0986
Valli,129,POINT (594731.4928542832 6731770.553263662),64.7915,5.5416,70.4431,0.0,0.0,1.0,1.0,0.0
Valli,13,POINT (594543.8083380932 6732199.444261427),78.1841,6.3464,85.6557,,,,,
Valli,130,POINT (594805.505618437 6731714.347347626),30.1831,2.5059,32.759,0.0,0.0,2.0,2.0,0.6931
Valli,130,POINT (594805.505618437 6731714.347347626),30.1831,2.5059,32.759,0.0,0.0,3.0,3.0,1.0986
Valli,130,POINT (594805.505618437 6731714.347347626),30.1831,2.5059,32.759,0.0,0.0,3.0,3.0,1.0986
Valli,130,POINT (594805.505618437 6731714.347347626),30.1831,2.5059,32.759,0.0,0.0,1.0,1.0,0.0
Valli,130,POINT (594805.505618437 6731714.347347626),30.1831,2.5059,32.759,0.0,0.0,1.0,1.0,0.0
Valli,131,POINT (594824.5301822715 6731742.660558673),33.157,2.9164,36.1632,,,,,
Valli,133,POINT (594880.2867038992 6731700.607847594),20.1165,1.601,21.7682,0.0,0.0,4.0,4.0,1.3863
Valli,133,POINT (594880.2867038992 6731700.607847594),20.1165,1.601,21.7682,0.0,0.0,2.0,2.0,0.6931
Valli,133,POINT (594880.2867038992 6731700.607847594),20.1165,1.601,21.7682,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,10.0,0.0,0.0,10.0,2.3026
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,9.0,9.0,2.1972
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,134,POINT (594777.6065283859 6731661.219917205),18.0156,1.2928,19.3333,0.0,0.0,1.0,1.0,0.0
Valli,135,POINT (594688.1696864747 6731719.2081903),46.3142,3.4727,49.833,,,,,
Valli,136,POINT (594644.2464699314 6731785.89936871),69.7063,5.3473,75.1067,,,,,
Valli,137,POINT (594642.1230676894 6731757.600501092),56.5005,4.1148,60.6397,,,,,
Valli,138,POINT (594639.9486744249 6731735.544535851),44.3939,3.18,47.5893,0.0,0.0,1.0,1.0,0.0
Valli,138,POINT (594639.9486744249 6731735.544535851),44.3939,3.18,47.5893,0.0,0.0,1.0,1.0,0.0
Valli,14,POINT (594563.7667476789 6732219.939384908),69.095,4.7171,74.8658,0.0,0.0,3.0,3.0,1.0986
Valli,14,POINT (594563.7667476789 6732219.939384908),69.095,4.7171,74.8658,0.0,0.0,2.0,2.0,0.6931
Valli,14,POINT (594563.7667476789 6732219.939384908),69.095,4.7171,74.8658,3.0,0.0,3.0,6.0,1.7918
Valli,140,POINT (594989.2625206701 6731714.889276049),6.2609,0.2449,6.5098,,,,,
Valli,141,POINT (594960.2010928391 6731674.483817655),8.4663,0.3744,8.8452,,,,,
Valli,142,POINT (594930.9374726174 6731633.937318921),8.9455,0.4065,9.352,,,,,
Valli,143,POINT (594971.0491481944 6731605.061178493),7.6136,0.4487,8.0623,,,,,
Valli,144,POINT (594999.9806083339 6731645.30424795),5.7821,0.278,6.0602,,,,,
Valli,145,POINT (595029.0364375468 6731685.836137064),4.3575,0.1757,4.5332,,,,,
Valli,146,POINT (595059.7088540563 6731742.858631215),1.9318,0.023,1.9547,,,,,
Valli,147,POINT (595084.2397689314 6731776.347344471),1.5424,0.0,1.5544,,,,,
Valli,148,POINT (595108.0640782902 6731809.540473948),2.9207,0.0045,2.9606,,,,,
Valli,149,POINT (595170.5648647433 6731749.670881825),5.3323,0.0589,5.3976,0.0,0.0,2.0,2.0,0.6931
Valli,149,POINT (595170.5648647433 6731749.670881825),5.3323,0.0589,5.3976,0.0,0.0,1.0,1.0,0.0
Valli,149,POINT (595170.5648647433 6731749.670881825),5.3323,0.0589,5.3976,0.0,0.0,2.0,2.0,0.6931
Valli,149,POINT (595170.5648647433 6731749.670881825),5.3323,0.0589,5.3976,0.0,0.0,1.0,1.0,0.0
Valli,15,POINT (594591.3329559256 6732193.78280662),79.8518,7.4686,88.3811,0.0,0.0,1.0,1.0,0.0
Valli,15,POINT (594591.3329559256 6732193.78280662),79.8518,7.4686,88.3811,0.0,0.0,2.0,2.0,0.6931
Valli,15,POINT (594591.3329559256 6732193.78280662),79.8518,7.4686,88.3811,0.0,0.0,3.0,3.0,1.0986
Valli,150,POINT (595135.009966288 6731699.585193931),4.9605,0.0111,4.9716,,,,,
Valli,151,POINT (595091.6856508171 6731639.606821901),7.6978,0.221,7.9188,,,,,
Valli,152,POINT (595062.6668787366 6731599.302050744),7.9418,0.4049,8.3467,,,,,
Valli,153,POINT (595033.7746403458 6731559.130377392),8.8212,0.5589,9.3801,,,,,
Valli,154,POINT (594993.2917024391 6731503.084843638),9.1425,0.6095,9.752,,,,,
Valli,155,POINT (594964.0977277183 6731462.87515149),7.6799,0.512,8.1919,,,,,
Valli,156,POINT (594934.6432630792 6731421.558107629),6.0684,0.4046,6.4729,,,,,
Valli,157,POINT (594972.8520375146 6731394.133384896),6.0006,0.4,6.4006,,,,,
Valli,158,POINT (595002.3023136398 6731435.119686685),7.2734,0.4849,7.7583,,,,,
Valli,159,POINT (595031.4596829346 6731475.334184532),8.5968,0.5731,9.1699,,,,,
Valli,16,POINT (594564.637359113 6732163.47565872),91.8946,9.5267,102.5584,,,,,
Valli,160,POINT (595072.2336421071 6731531.380520827),8.7572,0.486,9.2432,,,,,
Valli,161,POINT (595100.8653081111 6731571.228573814),8.8219,0.3432,9.1651,,,,,
