,district,plot_number,estate_income,business_income,salary_pension_income
3219,Pantsarlahti,72,0.0,0.0,1.0
3220,Pantsarlahti,73,0.0,0.0,1.0
3221,Pantsarlahti,73,0.0,0.0,1.0
3222,Pantsarlahti,75,0.0,0.0,1.0
3223,Pantsarlahti,76,0.0,0.0,1.0
3224,Pantsarlahti,77,0.0,0.0,1.0
3225,Pantsarlahti,77,0.0,0.0,1.0
3226,Pantsarlahti,78,0.0,0.0,1.0
3227,Pantsarlahti,80,0.0,0.0,1.0
3228,Pantsarlahti,80,0.0,0.0,1.0
3229,Pantsarlahti,80,0.0,0.0,1.0
3230,Pantsarlahti,80,0.0,0.0,1.0
3231,Pantsarlahti,80,0.0,0.0,1.0
3232,Pantsarlahti,80,0.0,0.0,1.0
3233,Pantsarlahti,83,0.0,0.0,1.0
3234,Pantsarlahti,83,0.0,0.0,1.0
3235,Pantsarlahti,84,0.0,0.0,1.0
3236,Pantsarlahti,84,0.0,0.0,1.0
3237,Pantsarlahti,84,0.0,0.0,1.0
3238,Pantsarlahti,91,0.0,0.0,1.0
3239,Pantsarlahti,91,0.0,0.0,1.0
3240,Pantsarlahti,92,0.0,0.0,1.0
3241,Pantsarlahti,92,0.0,0.0,1.0
3242,Pantsarlahti,93,0.0,0.0,1.0
3243,Pantsarlahti,96,0.0,0.0,1.0
3244,Pantsarlahti,99,0.0,0.0,1.0
3245,Pantsarlahti,99,0.0,0.0,1.0
3246,Pantsarlahti,99,0.0,0.0,1.0
3247,Pantsarlahti,100,0.0,0.0,1.0
3248,Pantsarlahti,100,0.0,0.0,1.0
3249,Pantsarlahti,100,0.0,0.0,1.0
3250,Pantsarlahti,100,0.0,0.0,1.0
3251,Hiekka,1,0.0,0.0,5.0
3252,Hiekka,6,0.0,0.0,1.0
3253,Hiekka,6,0.0,0.0,1.0
3254,Hiekka,11,0.0,0.0,1.0
3255,Hiekka,11,0.0,0.0,1.0
3256,Hiekka,12,0.0,0.0,1.0
3257,Hiekka,14,0.0,0.0,1.0
3258,Hiekka,22,0.0,0.0,1.0
3259,Hiekka,26,0.0,0.0,2.0
3260,Hiekka,30,0.0,0.0,2.0
3261,Paulovski,4,0.0,0.0,1.0
3262,Paulovski,7,0.0,0.0,1.0
3263,Paulovski,8,0.0,0.0,1.0
3264,Paulovski,8,0.0,0.0,1.0
3265,Paulovski,10,0.0,0.0,1.0
3266,Paulovski,"13,14",0.0,0.0,1.0
3267,Paulovski,"13,14",0.0,0.0,1.0
3268,Paulovski,"13,14",0.0,0.0,1.0
3269,Paulovski,"13,14",0.0,0.0,1.0
3270,Paulovski,16,0.0,0.0,1.0
3271,Paulovski,22,0.0,0.0,1.0
3272,Paulovski,"27,28",0.0,0.0,1.0
3273,Paulovski,"27,28",0.0,0.0,1.0
3274,Paulovski,"27,28",0.0,0.0,1.0
3275,Paulovski,"32,33",0.0,0.0,1.0
3276,Paulovski,36,0.0,0.0,1.0
3277,Paulovski,39,0.0,0.0,1.0
3278,Paulovski,40,0.0,0.0,1.0
3279,Paulovski,42,0.0,0.0,1.0
3280,Paulovski,42,0.0,0.0,1.0
3281,Paulovski,46,0.0,0.0,1.0
3282,Paulovski,46,0.0,0.0,1.0
3283,Paulovski,50,0.0,0.0,1.0
3284,Paulovski,52,0.0,0.0,1.0
3285,Paulovski,52,0.0,0.0,1.0
3286,Paulovski,57,0.0,0.0,1.0
3287,Paulovski,60,0.0,0.0,1.0
3288,Paulovski,61,0.0,0.0,1.0
3289,Paulovski,61,0.0,0.0,1.0
3290,Pikiruukki,3,0.0,0.0,1.0
3291,Pikiruukki,99,0.0,0.0,1.0
3292,Likolampi,"7,8",0.0,0.0,1.0
3293,Likolampi,"7,8",0.0,0.0,1.0
3294,Likolampi,12,0.0,0.0,1.0
3295,Likolampi,18,0.0,0.0,1.0
3296,Saunalahti,5,0.0,0.0,1.0
3297,Saunalahti,5,0.0,0.0,1.0
3298,Monrepos,30,0.0,0.0,1.0
3299,Monrepos,31,0.0,0.0,1.0
3300,Monrepos,32,0.0,0.0,1.0
3301,Monrepos,39,0.0,0.0,1.0
3302,Monrepos,39,0.0,0.0,1.0
3303,Sorvalinsaari,2,0.0,0.0,1.0
3304,Sorvalinsaari,3,0.0,0.0,1.0
3305,Sorvalinsaari,4,0.0,0.0,1.0
3306,Sorvalinsaari,4,0.0,0.0,1.0
3307,Sorvalinsaari,5,0.0,0.0,1.0
3308,Sorvalinsaari,5,0.0,0.0,1.0
3309,Sorvalinsaari,6,0.0,0.0,1.0
3310,Sorvalinsaari,7,0.0,0.0,1.0
3311,Sorvalinsaari,8,0.0,0.0,1.0
3312,Sorvalinsaari,8,0.0,0.0,1.0
3313,Sorvalinsaari,9,0.0,0.0,1.0
3314,Sorvalinsaari,9,0.0,0.0,1.0
3315,Sorvalinsaari,10,0.0,0.0,1.0
3316,Sorvalinsaari,10,0.0,0.0,1.0
3317,Sorvalinsaari,11,0.0,0.0,1.0
3318,Sorvalinsaari,11,0.0,0.0,1.0
3319,Sorvalinsaari,12,0.0,0.0,1.0
3320,Sorvalinsaari,13,0.0,0.0,1.0
3321,Sorvalinsaari,14,0.0,0.0,1.0
3322,Sorvalinsaari,14,0.0,0.0,1.0
3323,Sorvalinsaari,14,0.0,0.0,1.0
3324,Sorvalinsaari,14,0.0,0.0,1.0
3325,Sorvalinsaari,14,0.0,0.0,1.0
3326,Sorvalinsaari,15,0.0,0.0,1.0
3327,Sorvalinsaari,15,0.0,0.0,1.0
3328,Sorvalinsaari,16,0.0,0.0,1.0
3329,Sorvalinsaari,16,0.0,0.0,1.0
3330,Sorvalinsaari,17,0.0,0.0,1.0
3331,Sorvalinsaari,18,0.0,0.0,1.0
3332,Sorvalinsaari,18,0.0,0.0,1.0
3333,Sorvalinsaari,19,0.0,0.0,1.0
3334,Sorvalinsaari,19,0.0,0.0,1.0
3335,Sorvalinsaari,19,0.0,0.0,1.0
